PLAYER_NAME,POINT_PER_GAME,ASSIST_PER_GAME
pablo-prigioni,3.50,2.80
joshua-primo,5.70,1.80
taurean-prince,8.20,1.90
tayshaun-prince,11.10,2.40
john-pritchard,3.10,1.10
kevin-pritchard,3.60,1.60
payton-pritchard,14.30,3.50
laron-profit,3.30,1.20
olivier-maxence-prosper,3.90,0.80
gabe-pruitt,2.00,0.80
joel-przybilla,3.90,0.40
les-pugh,6.10,0.60
roy-pugh,1.40,0.40
anthony-pullard,2.10,0.30
jacob-pullen,0.70,0.00
zyon-pullin,0.00,0.00
rodney-purvis,6.00,1.10
don-putman,4.80,1.30
zhou-qi,1.30,0.10
tim-quarterman,1.80,0.60
trevelin-queen,4.90,1.20
neemias-queta,5.00,0.70
bob-quick,6.00,0.70
immanuel-quickley,17.10,5.80
chris-quinn,4.50,1.90
brian-quinnett,3.40,0.60
lester-quinones,6.60,1.80
ivan-rabb,5.70,1.00
luke-rackley,6.00,0.60
howie-rader,1.30,1.10
mark-radford,3.60,1.70
wayne-radford,3.90,1.10
dino-radja,16.70,1.60
vladimir-radmanovic,8.00,1.40
aleksandar-radojevic,1.70,0.50
frank-radovich,2.40,0.10
moe-radovich,3.50,2.00
miroslav-raduljica,3.60,0.40
ray-radziszewski,0.00,1.00
ray-ragelis,1.30,0.60
sherwin-raiken,1.50,1.00
ed-rains,3.50,0.70
igor-rakocevic,1.90,0.80
kurt-rambis,5.20,1.10
peter-john-ramos,1.80,0.00
cal-ramsey,7.90,0.90
frank-ramsey,13.40,1.80
jahmius-ramsey,3.80,0.50
ray-ramsey,1.00,0.00
mark-randall,2.60,0.40
chasson-randle,5.70,1.80
julius-randle,18.70,4.70
anthony-randolph,7.10,0.70
shavlik-randolph,2.30,0.20
zach-randolph,16.60,1.80
wally-rank,2.20,0.70
kelvin-ransey,11.40,5.20
sam-ranzino,2.20,0.60
blair-rasmussen,9.60,0.90
xavier-rathan-mayes,5.80,3.60
george-ratkovicz,9.20,2.30
ed-ratleff,8.30,2.70
mike-ratliff,4.00,0.60
theo-ratliff,7.20,0.60
andy-rautins,1.60,0.60
leo-rautins,1.50,1.00
allan-ray,6.20,0.90
clifford-ray,7.40,2.20
don-ray,6.00,1.00
jamesearl-ray,3.20,0.70
jim-ray,1.10,0.60
craig-raymond,2.00,0.30
connie-rea,1.20,0.80
duop-reath,4.20,0.60
austin-reaves,20.20,5.80
joe-reaves,2.30,0.10
josh-reaves,2.00,0.80
zeljko-rebraca,5.90,0.40
eldridge-recasner,5.90,1.80
michael-redd,19.00,2.10
cam-reddish,3.20,0.70
frank-reddout,1.90,0.00
jj-redick,12.80,2.00
marlon-redmond,6.50,1.00
davon-reed,3.10,0.80
hub-reed,5.50,0.80
justin-reed,3.50,0.50
paul-reed,4.10,1.00
ron-reed,8.10,1.50
willie-reed,4.90,0.30
willis-reed,18.70,1.80
alex-reese,5.10,0.30
antonio-reeves,6.90,0.90
bryant-reeves,12.50,1.60
khalid-reeves,7.80,3.20
richie-regan,8.30,2.90
don-rehfeldt,7.10,1.20
billy-reid,3.20,1.20
don-reid,3.60,0.40
jr-reid,8.50,1.00
jim-reid,3.50,0.50
naz-reid,14.20,2.30
robert-reid,11.40,2.70
ryan-reid,1.60,0.00
jared-reiner,1.20,0.30
joseph-reiser,10.40,2.00
richard-rellford,4.00,0.30
terrence-rencher,2.90,1.50
john-rennicke,1.80,0.20
rob-rensberger,0.00,0.00
efthimios-rentzias,1.50,0.20
shawn-respert,4.90,1.00
kevin-restani,6.20,1.40
cam-reynolds,4.60,0.60
george-reynolds,2.10,1.20
jerry-reynolds,9.10,2.00
jared-rhoden,8.40,1.10
gene-rhodes,5.20,1.40
rodrick-rhodes,5.30,1.70
glen-rice,18.30,2.10
glen-rice,2.70,0.60
chris-richard,1.90,0.40
nick-richards,9.30,0.90
clint-richardson,7.00,2.50
jason-richardson,17.10,2.70
jeremy-richardson,1.90,0.10
josh-richardson,4.00,1.50
malachi-richardson,2.80,0.30
micheal-ray-richardson,14.80,7.00
norman-richardson,2.70,0.20
pooh-richardson,11.10,6.50
quentin-richardson,10.30,1.50
mitch-richmond,21.00,3.50
john-richter,4.30,0.40
dick-ricketts,9.30,2.10
isaiah-rider,16.70,2.70
jackie-ridgle,1.80,0.20
luke-ridnour,9.30,4.50
mel-riebe,10.80,1.50
jim-riffey,4.30,0.50
antoine-rigaudeau,1.50,0.50
tom-riker,2.70,0.30
bob-riley,1.90,0.10
eric-riley,3.10,0.30
pat-riley,7.40,1.70
ron-riley,5.80,1.20
grant-riller,2.60,0.40
rich-rinaldi,5.00,0.90
mike-riordan,9.90,2.40
zaccharie-risacher,12.60,1.20
arnie-risen,12.00,1.70
goebel-ritter,5.20,1.00
ramon-rivas,1.40,0.10
austin-rivers,8.50,2.10
david-rivers,3.40,2.50
doc-rivers,10.90,5.70
lee-robbins,4.80,0.40
liam-robbins,0.70,0.20
andre-roberson,4.50,0.90
anthony-roberson,4.10,0.50
rick-roberson,9.00,1.40
terrance-roberson,0.00,0.30
anthony-roberts,7.80,1.20
bill-roberts,3.50,0.60
brian-roberts,6.60,2.30
fred-roberts,7.30,1.20
joe-roberts,6.20,0.60
lawrence-roberts,3.80,0.40
marv-roberts,2.10,0.70
stanley-roberts,8.50,0.60
alvin-robertson,14.00,5.00
oscar-robertson,25.70,9.50
ryan-robertson,5.00,0.00
tony-robertson,5.50,1.40
rick-robey,7.60,1.20
bernard-robinson,4.50,1.00
chris-robinson,4.60,1.40
cliff-t-robinson,17.20,2.00
clifford-robinson,14.20,2.20
david-robinson,21.10,2.50
devin-robinson,6.10,0.80
duncan-robinson,11.00,2.40
eddie-robinson,7.00,0.90
flynn-robinson,14.50,3.10
glenn-robinson,20.70,2.70
jackie-robinson,3.80,0.60
jamal-robinson,1.00,0.30
james-robinson,7.60,1.90
jerome-robinson,4.00,1.00
justin-robinson,2.60,1.10
larry-robinson,4.50,0.90
mitchell-robinson,5.10,0.80
nate-robinson,11.00,3.00
oliver-robinson,2.90,0.60
orlando-robinson,6.90,1.80
rumeal-robinson,7.60,3.50
thomas-robinson,4.90,0.60
truck-robinson,15.50,1.70
wayne-robinson,7.90,1.40
glenn-robinson-iii,5.90,0.80
jeremiah-robinson-earl,6.30,1.30
bill-robinzine,10.50,1.10
dave-robisch,8.70,1.60
isaiah-roby,7.70,1.40
red-rocha,10.90,2.00
john-roche,8.40,4.00
gene-rock,0.90,0.00
jack-rocker,1.90,0.30
david-roddy,4.60,1.10
guy-rodgers,11.70,7.80
dennis-rodman,7.30,1.80
sergio-rodriguez,4.90,3.40
lou-roe,2.00,0.30
carlos-rogers,7.40,0.60
johnny-rogers,3.60,0.40
marshall-rogers,3.80,0.40
rodney-rogers,10.90,2.00
roy-rogers,4.80,0.40
al-roges,7.50,2.10
ken-rohloff,0.00,0.50
magnum-rolle,,
kenny-rollins,4.90,2.00
phil-rollins,5.10,2.60
ryan-rollins,6.20,1.90
tree-rollins,5.40,0.60
lorenzo-romar,5.90,3.50
rajon-rondo,9.80,7.90
sean-rooks,6.20,0.80
derrick-rose,17.40,5.20
jalen-rose,14.30,3.80
malik-rose,6.20,0.80
robert-rose,0.00,0.00
alexander-rosenberg,2.90,0.50
lennie-rosenbluth,4.20,0.40
hank-rosenstein,6.40,0.60
dick-rosenthal,6.80,2.00
quinton-ross,4.10,0.90
terrence-ross,11.00,1.30
doug-roth,1.90,0.50
scott-roth,4.70,1.20
irv-rothenberg,5.40,0.70
mickey-rottner,5.40,1.40
dan-roundfield,15.20,2.20
giff-roux,4.10,0.30
ron-rowan,1.70,0.10
curtis-rowe,11.60,1.60
jackson-rowe,3.70,0.70
jim-rowinski,2.50,0.20
derrick-rowland,1.50,0.50
brian-rowsom,5.60,0.60
brandon-roy,18.80,4.70
donald-royal,6.30,1.00
bob-royer,4.70,2.00
clifford-rozier,4.80,0.60
terry-rozier,10.60,2.60
ricky-rubio,10.80,7.40
guy-rucker,0.00,0.30
delaney-rudd,3.40,2.20
john-rudd,3.20,0.60
damjan-rudez,3.30,0.60
john-rudometkin,6.30,0.50
michael-ruffin,1.70,0.60
trevor-ruffin,9.20,2.90
paul-ruffner,2.10,0.20
joe-ruklick,3.50,0.40
jeff-ruland,17.40,3.00
bob-rule,17.40,1.50
jerry-rullo,2.90,0.70
rayan-rupert,3.00,0.50
stefano-rusconi,1.10,0.40
brandon-rush,6.80,1.00
kareem-rush,6.40,1.00
bill-russell,15.10,4.30
bryon-russell,7.90,1.30
campy-russell,15.80,3.00
cazzie-russell,15.10,2.20
dangelo-russell,12.60,5.10
frank-russell,3.20,0.70
walker-russell,3.00,2.30
walker-russell,3.00,2.10
matt-ryan,1.50,0.20
arvydas-sabonis,12.00,2.10
domantas-sabonis,19.10,6.00
robert-sacre,4.20,0.70
ed-sadowski,15.60,1.80
kenny-sailors,12.60,2.80
tidjane-salaün,5.90,1.20
john-salley,7.00,1.20
john-salmons,9.30,2.40
kevin-salvadori,1.10,0.30
soumaila-samake,1.40,0.10
luka-samanic,4.50,0.60
cheikh-samb,1.00,0.00
brandon-sampson,5.10,0.70
jakarr-sampson,5.20,0.70
jamal-sampson,2.00,0.40
ralph-sampson,15.40,2.30
samardo-samuels,5.90,0.40
jermaine-samuels-jr,1.40,0.20
pepe-sanchez,0.50,1.30
frankie-sanders,5.10,1.00
jeff-sanders,2.00,0.50
larry-sanders,6.40,0.70
melvin-sanders,2.60,0.20
mike-sanders,8.00,1.40
thomas-sanders,9.60,1.10
adama-sanogo,2.00,0.30
daniel-santiago,3.40,0.30
bob-santini,2.80,0.30
gui-santos,4.10,1.40
wayne-sappleton,2.90,0.20
alex-sarr,13.00,2.40
olivier-sarr,4.80,0.50
jason-sasser,2.10,0.30
jeryl-sasser,2.50,0.80
marcus-sasser,6.60,2.30
tomas-satoransky,6.90,4.10
kenny-satterfield,4.30,2.30
frank-saul,5.60,1.60
woody-sauldsberry,10.70,1.10
fred-saunders,5.30,1.10
don-savage,3.20,0.80
predrag-savovic,3.10,0.80
alan-sawyer,6.60,0.80
brian-scalabrine,3.10,0.80
alex-scales,0.00,0.00
dewayne-scales,4.60,0.20
frank-schade,1.10,1.10
ben-schadler,1.50,0.20
herm-schaefer,7.60,3.20
bob-schafer,4.10,1.00
jordan-schakel,1.30,0.20
ben-scharnus,2.00,0.40
marv-schatzman,3.40,1.10
fred-schaus,12.20,2.90
dan-schayes,7.70,1.10
dolph-schayes,18.50,3.10
ossie-schectman,8.10,2.00
steve-scheffler,1.90,0.10
tom-scheffler,1.30,0.30
baylor-scheierman,3.60,1.10
dave-schellhase,2.80,0.80
luke-schenscher,1.80,0.30
herb-scherer,3.60,0.70
dwayne-schintzius,2.70,0.40
dale-schlueter,5.30,1.60
otto-schnellbacher,6.40,1.50
dick-schnittker,8.30,1.30
russ-schoene,5.10,0.60
admiral-schofield,3.30,0.60
dave-scholz,2.00,0.00
milt-schoon,6.00,0.90
detlef-schrempf,13.90,3.40
dennis-schröder,13.10,5.40
howie-schultz,5.30,1.70
dick-schulz,5.60,1.00
john-schweitz,2.60,0.80
luis-scola,12.00,1.60
freddie-scolari,11.30,2.60
alvin-scott,4.90,1.40
brent-scott,1.20,0.20
byron-scott,14.10,2.50
charlie-scott,17.90,4.80
dennis-scott,12.90,2.10
james-scott,0.10,0.40
mike-scott,6.70,0.90
ray-scott,14.90,2.40
shawnelle-scott,1.80,0.20
trevon-scott,3.00,0.00
jay-scrubb,4.00,0.40
carey-scurry,4.70,1.10
dereon-seabron,1.60,0.50
bruce-seals,10.30,1.20
shea-seals,1.00,0.00
malik-sealy,10.10,1.70
ed-searcy,1.50,0.30
ken-sears,13.90,1.60
wayne-see,5.20,2.30
thabo-sefolosha,5.70,1.40
rony-seikaly,14.70,1.30
glen-selbo,3.20,1.80
josh-selby,2.20,0.90
wayne-selden,7.20,1.50
brad-sellers,6.30,1.10
phil-sellers,4.50,0.60
rollie-seltz,7.80,1.90
frank-selvy,10.80,2.80
jim-seminoff,6.50,2.70
mouhamed-sene,2.20,0.00
george-senesky,7.20,3.20
alperen-sengun,19.10,4.90
brice-sensabaugh,10.90,1.50
kevin-seraphin,5.90,0.60
ansu-sesay,3.20,0.50
ramon-sessions,10.30,4.10
tom-sewell,1.00,0.30
collin-sexton,18.40,4.20
paul-seymour,9.40,3.80
nick-shaback,4.60,0.50
charles-shackleford,5.40,0.60
carl-shaeffer,3.10,0.90
lee-shaffer,16.80,1.20
mustafa-shakur,2.10,1.20
landry-shamet,5.70,0.50
god-shammgod,3.10,1.80
earl-shannon,8.60,1.30
howie-shannon,10.80,2.50
terrence-shannon-jr,4.30,1.00
charlie-share,8.30,1.40
bill-sharman,17.80,3.00
dayron-sharpe,7.90,1.80
shaedon-sharpe,18.50,2.80
walter-sharpe,1.00,0.00
john-shasky,3.80,0.30
ron-shavlik,1.30,0.00
brian-shaw,6.90,4.20
casey-shaw,0.20,0.00
marial-shayok,2.80,0.30
bob-shea,2.20,0.10
jamal-shead,7.10,4.20
fred-sheffield,3.40,0.20
craig-shelton,4.10,0.50
lonnie-shelton,12.00,2.20
tornike-shengelia,1.30,0.40
ben-sheppard,5.30,1.30
jeff-sheppard,2.20,0.90
reed-sheppard,4.40,1.40
steve-sheppard,3.50,0.60
edmund-sherod,6.20,4.90
charlie-shipp,4.70,2.00
paul-shirley,1.80,0.40
gene-short,2.50,0.30
purvis-short,17.30,2.50
dexter-shouse,0.00,0.70
dick-shrider,0.30,0.50
gene-shue,14.40,3.70
john-shumate,12.30,1.80
iman-shumpert,7.20,1.80
alexey-shved,7.40,2.50
pascal-siakam,20.20,3.40
jordan-sibert,3.00,0.00
sam-sibert,2.40,0.00
mark-sibley,1.60,0.50
jerry-sichting,6.90,3.30
larry-siegfried,10.80,3.50
ralph-siewert,1.00,0.20
jack-sikma,15.60,3.20
james-silas,14.20,3.40
paul-silas,9.40,2.10
xavier-silas,2.80,0.80
garret-siler,2.10,0.10
mike-silliman,2.50,0.60
chris-silva,2.80,0.50
wayne-simien,3.30,0.20
ben-simmons,5.00,5.60
bobby-simmons,9.00,1.50
cedric-simmons,2.20,0.20
connie-simmons,9.80,1.60
johnny-simmons,5.30,0.50
jonathon-simmons,8.30,1.90
kobi-simmons,5.30,2.00
lionel-simmons,12.80,3.30
miles-simon,0.40,0.00
marko-simonovic,1.40,0.00
anfernee-simons,19.30,4.80
dickey-simpkins,4.20,0.90
diamon-simpson,,
kj-simpson,7.80,3.10
ralph-simpson,8.40,2.20
zavier-simpson,7.80,5.00
alvin-sims,2.80,1.30
bob-sims,7.80,2.40
courtney-sims,1.20,0.20
doug-sims,1.00,0.00
henry-sims,7.60,1.00
jaylen-sims,7.00,2.00
jericho-sims,1.80,0.60
scott-sims,2.50,1.70
kyle-singler,6.50,0.80
sean-singletary,2.40,0.80
chris-singleton,4.10,0.60
james-singleton,3.90,0.40
mckinley-singleton,2.00,0.50
zeke-sinicola,1.10,0.30
deividas-sirvydis,1.90,0.30
charlie-sitton,2.10,0.60
peyton-siva,2.30,1.40
dmytro-skapintsev,0.00,0.00
scott-skiles,11.10,6.50
al-skinner,9.30,2.60
brian-skinner,4.70,0.50
talvin-skinner,4.60,1.00
whitey-skoog,8.20,2.60
jeff-slade,1.30,0.00
reggie-slater,5.60,0.60
jim-slaughter,5.30,0.90
jose-slaughter,3.60,0.80
jalen-slawson,0.70,0.20
tamar-slay,2.60,0.50
donald-sloan,5.50,3.00
jerry-sloan,14.00,2.50
uros-slokar,1.90,0.10
tom-sluby,2.40,0.50
alen-smailagic,3.00,0.60
javonte-smart,2.80,0.90
keith-smart,1.00,1.00
marcus-smart,9.00,3.20
belus-smawley,12.70,2.30
jack-smiley,6.20,2.50
adrian-smith,11.80,2.40
bill-smith,6.80,0.70
bill-smith,2.60,0.80
bingo-smith,12.60,2.00
bobby-smith,2.80,1.10
charles-smith,14.40,1.40
charles-smith,5.10,0.90
charles-smith,2.50,1.60
chris-smith,5.10,2.80
chris-smith,0.00,0.00
clinton-smith,2.90,1.10
craig-smith,7.60,0.80
deb-smith,1.50,0.10
derek-smith,12.80,2.10
don-smith,5.20,0.90
donald-smith,0.80,0.30
donta-smith,2.70,0.80
doug-smith,8.00,1.40
dru-smith,6.20,1.60
ed-smith,2.50,0.80
elmore-smith,13.40,1.40
garfield-smith,2.70,0.30
greg-smith,7.80,1.80
greg-smith,4.00,0.30
ish-smith,7.10,3.80
jr-smith,12.40,2.10
jabari-smith,3.00,0.60
jalen-smith,8.20,1.00
jason-smith,6.10,0.70
jerry-smith,1.40,0.80
jim-smith,2.90,0.60
joe-smith,10.90,1.00
josh-smith,14.50,3.10
keith-smith,3.30,1.00
kenny-smith,12.80,5.50
labradford-smith,6.70,2.20
larry-smith,6.70,1.10
leon-smith,2.20,0.20
michael-smith,5.60,1.50
michael-smith,5.00,1.00
mike-smith,3.00,0.60
nolan-smith,3.30,1.20
otis-smith,10.50,1.80
phil-smith,15.10,3.90
randy-smith,16.70,4.60
reggie-smith,1.50,0.10
robert-smith,5.00,1.80
russ-smith,2.00,0.70
sammy-smith,6.80,1.30
steven-smith,14.30,3.10
steven-smith,0.60,0.00
stevin-smith,1.80,0.50
terquavion-smith,3.30,0.80
theron-smith,2.80,0.70
tolu-smith,14.00,0.00
tony-smith,5.50,1.90
tyler-smith,2.90,0.20
willie-smith,4.60,3.60
zhaire-smith,3.70,0.90
dennis-smith-jr,9.70,4.20
jabari-smith-jr,12.20,1.10
nick-smith-jr,9.90,2.40
rik-smits,14.80,1.40
mike-smrek,2.90,0.30
joe-smyth,3.30,1.20
xavier-sneed,1.70,0.50
tony-snell,6.10,1.10
eric-snow,6.80,5.00
dick-snyder,12.20,2.90
kirk-snyder,6.30,1.10
george-sobek,5.80,1.60
ricky-sobers,13.30,4.30
ron-sobie,8.40,1.80
jeremy-sochan,11.40,2.40
mike-sojourner,8.70,0.90
will-solomon,5.10,2.00
willie-somerset,5.60,1.10
darius-songaila,6.90,1.20
dave-sorenson,8.10,1.30
james-southerland,3.50,0.00
gino-sovran,1.80,0.20
pape-sow,2.90,0.20
ray-spalding,3.60,0.30
jim-spanarkel,9.70,2.20
vassilis-spanoulis,2.70,0.90
guy-sparrow,7.80,0.90
rory-sparrow,9.00,5.00
odie-spears,8.70,1.90
art-spector,5.00,0.80
marreese-speights,7.90,0.70
omari-spellman,6.80,1.00
andre-spencer,7.20,1.00
cam-spencer,4.20,1.40
elmore-spencer,5.90,0.70
felton-spencer,5.20,0.30
pat-spencer,2.50,1.20
lou-spicer,0.30,0.00
craig-spitzer,1.80,0.00
tiago-splitter,7.90,1.20
art-spoelstra,7.20,1.00
latrell-sprewell,18.30,4.00
larry-spriggs,5.20,1.30
jaden-springer,2.50,0.80
jim-springer,0.50,0.00
jim-spruill,2.00,0.00
ryan-stack,2.30,0.20
jerry-stackhouse,16.90,3.30
kevin-stacom,5.10,1.50
dave-stallworth,9.30,1.70
isaac-stallworth,7.70,0.70
ed-stanczak,7.80,1.00
cassius-stanley,2.70,0.20
terence-stansbury,6.30,2.00
john-starks,12.50,3.60
keith-starr,0.80,0.40
nik-stauskas,6.70,1.50
larry-staverman,4.70,0.90
larry-steele,8.20,2.80
matt-steigenga,1.50,1.00
vladimir-stepania,4.10,0.30
dj-stephens,2.30,0.00
everette-stephens,1.90,1.00
jack-stephens,10.30,2.90
joe-stephens,3.20,0.50
lance-stephenson,8.60,2.90
alex-stepheson,2.80,0.30
brook-steppe,5.40,1.20
barry-stevens,1.00,0.00
isaiah-stevens,0.00,0.00
lamar-stevens,4.40,0.50
wayne-stevens,1.60,0.50
deshawn-stevenson,7.20,1.60
dj-stewart,,
dennis-stewart,2.00,0.50
isaiah-stewart,6.00,1.70
kebu-stewart,2.70,0.10
larry-stewart,7.40,1.30
michael-stewart,2.20,0.30
norm-stewart,2.00,0.40
greg-stiemsma,3.20,0.50
steve-stipanovich,13.20,2.30
bryant-stith,10.10,2.00
sam-stith,4.40,1.90
tom-stith,3.10,0.70
alex-stivrins,2.00,0.20
david-stockton,3.00,1.50
john-stockton,13.10,10.50
peja-stojakovic,17.00,1.80
ed-stokes,0.80,0.30
greg-stokes,3.10,0.40
jarnell-stokes,2.40,0.30
maurice-stokes,16.40,5.30
art-stolkey,4.40,1.70
diamond-stone,1.40,0.00
julyan-stone,1.10,1.10
awvee-storey,2.40,0.40
damon-stoudamire,13.40,6.10
salim-stoudamire,8.00,1.00
amare-stoudemire,18.90,1.20
paul-stovall,3.00,0.50
dj-strawberry,2.20,0.90
joe-strawder,8.60,1.10
julian-strawther,9.00,1.30
bill-stricker,4.00,0.00
erick-strickland,7.50,2.40
mark-strickland,4.60,0.40
rod-strickland,13.20,7.30
roger-strickland,2.00,0.00
john-stroeder,1.80,0.50
derek-strong,6.80,0.60
lamont-strothers,4.60,1.10
john-stroud,2.80,1.00
max-strus,9.40,3.20
rodney-stuckey,12.60,3.60
gene-stump,5.30,0.80
stan-stutz,7.10,1.10
jalen-suggs,16.20,3.70
gary-suiter,1.40,0.10
jared-sullinger,10.80,1.80
dajuan-summers,3.30,0.30
edmond-sumner,6.20,1.10
barry-sumpter,0.00,0.00
yue-sun,0.60,0.20
don-sunderlage,7.70,2.00
bruno-sundov,1.70,0.20
jon-sundvold,7.70,2.90
bob-sura,8.60,3.80
dick-surhoff,3.10,0.60
dane-suttle,5.90,1.00
greg-sutton,4.50,1.70
bennie-swain,4.60,0.50
caleb-swanigan,2.30,0.70
norm-swanson,1.60,0.50
dan-swartz,4.50,0.50
michael-sweetney,6.50,0.60
cole-swider,5.90,0.30
robert-swift,4.30,0.20
stromile-swift,8.40,0.50
aaron-swinson,2.70,0.30
craig-sword,2.00,0.30
pape-sy,2.30,0.70
wallace-sydnor,1.00,0.00
keifer-sykes,5.60,1.90
larry-sykes,0.00,0.00
brett-szabo,2.20,0.20
wally-szczerbiak,14.10,2.40
zan-tabak,5.00,0.70
yuta-tabuse,1.80,0.80
chris-taft,2.80,0.10
sid-tannenbaum,9.00,2.30
dragan-tarlac,2.40,0.70
roy-tarpley,12.60,1.00
jaesean-tate,3.60,0.90
earl-tatum,9.60,1.90
jayson-tatum,26.80,6.00
edy-tavares,2.50,0.30
anthony-taylor,6.90,2.00
brian-taylor,12.30,4.50
donell-taylor,2.70,0.90
fred-taylor,4.40,0.80
isaiah-taylor,6.30,2.90
jay-taylor,3.00,0.30
jeff-taylor,3.20,2.00
jeffery-taylor,6.10,0.80
jermaine-taylor,5.40,0.70
johnny-taylor,4.70,0.50
leonard-taylor,1.10,0.10
maurice-taylor,11.00,1.20
mike-taylor,5.70,2.10
roland-taylor,3.80,3.60
terry-taylor,0.00,0.70
tyshawn-taylor,2.90,0.90
vince-taylor,3.10,1.30
terry-teagle,11.60,1.40
jeff-teague,12.20,5.60
marquis-teague,2.40,1.50
mirza-teletovic,8.10,0.80
sebastian-telfair,7.40,3.50
garrett-temple,1.90,1.10
milos-teodosic,8.00,4.00
ira-terrell,7.00,1.10
jared-terrell,2.20,0.90
carlos-terry,3.00,1.30
chuck-terry,3.30,0.60
claude-terry,4.00,0.90
dalen-terry,4.50,1.30
emanuel-terry,1.70,0.70
jason-terry,13.40,3.80
tyrell-terry,1.00,0.50
jon-teske,0.00,0.30
hasheem-thabeet,2.20,0.10
tom-thacker,3.30,1.00
daniel-theis,4.30,1.60
reggie-theus,18.50,6.30
peter-thibeaux,5.00,0.50
bill-thieben,4.00,0.30
justus-thigpen,2.50,0.40
david-thirdkill,2.80,0.50
adonis-thomas,2.30,0.50
billy-thomas,2.70,0.50
brodric-thomas,3.30,0.90
cam-thomas,24.00,3.80
carl-thomas,2.90,0.40
charles-thomas,1.30,0.60
etan-thomas,5.70,0.40
irving-thomas,1.80,0.40
isaiah-thomas,17.50,4.80
isiah-thomas,19.20,9.30
jamel-thomas,2.50,0.50
james-thomas,1.60,0.20
jim-thomas,8.40,2.30
joe-thomas,1.40,0.40
john-thomas,2.70,0.30
kenny-thomas,9.30,1.50
khyri-thomas,4.10,0.90
kurt-thomas,8.10,1.10
lance-thomas,5.10,0.70
malcolm-thomas,1.90,0.40
matt-thomas,4.00,0.50
terry-thomas,2.80,0.10
tim-thomas,11.50,1.50
tyrus-thomas,7.70,0.90
trey-thompkins,2.40,0.10
amen-thompson,14.10,3.80
ausar-thompson,10.10,2.30
bernard-thompson,5.30,1.30
billy-thompson,8.60,1.70
brooks-thompson,4.50,1.70
corny-thompson,2.80,0.80
david-thompson,22.10,3.20
dijon-thompson,2.80,0.20
ethan-thompson,,
george-thompson,10.70,3.10
hollis-thompson,7.70,1.10
jason-thompson,8.90,1.10
john-thompson,3.50,0.30
kevin-thompson,0.90,0.20
klay-thompson,14.00,2.00
lasalle-thompson,7.90,1.20
mychal-thompson,13.70,2.30
mychel-thompson,3.60,1.40
paul-thompson,8.90,1.50
stephen-thompson,1.60,0.40
tristan-thompson,1.70,0.60
jt-thor,3.60,0.30
rod-thorn,10.80,2.60
al-thornton,11.90,1.20
bob-thornton,3.00,0.30
marcus-thornton,11.90,1.40
sindarius-thornwell,2.50,0.70
otis-thorpe,14.00,2.20
sedale-threatt,9.80,3.80
nate-thurmond,15.00,2.70
mel-thurston,5.60,0.30
matisse-thybulle,7.50,1.90
howard-tidrick,9.00,1.70
dan-tieman,1.20,0.90
killian-tillie,3.20,0.60
darren-tillis,3.40,0.30
xavier-tillman,1.00,0.20
drew-timme,12.10,2.20
jack-tingle,2.30,0.20
jamaal-tinsley,8.50,6.10
wayman-tisdale,15.30,1.30
mike-tobey,1.00,0.50
isaiah-todd,1.60,0.40
marko-todorovich,11.00,2.90
ray-tolbert,3.60,0.50
tom-tolbert,6.50,0.90
anthony-tolliver,6.10,0.90
dean-tolson,5.00,0.40
rudy-tomjanovich,17.40,2.00
naeqwan-tomlin,7.20,0.40
andrew-toney,15.90,4.20
sedric-toney,3.70,2.10
andy-tonkovich,2.60,0.60
andy-toolson,2.70,0.50
jack-toomay,6.70,0.90
bernard-toone,2.40,0.50
nikola-topić,,
jacob-toppin,1.40,0.40
obi-toppin,10.50,1.60
irv-torgoff,6.80,0.70
gene-tormohlen,4.40,0.90
oscar-torres,5.40,0.50
juan-toscano-anderson,4.10,1.80
bill-tosheff,9.20,3.30
bob-tough,7.20,1.70
axel-toupane,3.10,0.60
monte-towe,2.50,1.70
keith-tower,1.80,0.10
william-towery,9.40,2.40
linton-townes,4.30,0.50
karl-anthony-towns,24.40,3.10
raymond-townsend,4.80,1.40
armel-traoré,1.60,0.10
george-trapp,8.80,1.00
john-trapp,7.40,1.00
luke-travers,1.00,0.70
robert-traylor,4.80,0.70
gary-trent,8.60,1.00
gary-trent-jr,11.10,1.20
jeff-trepagnier,2.80,0.70
john-tresvant,9.20,1.40
allonzo-trier,9.70,1.70
dick-triptow,5.70,1.60
kelly-tripucka,17.20,3.00
cezary-trybanski,0.70,0.00
jake-tsakalidis,4.80,0.30
john-tschogl,2.50,0.60
oscar-tshiebwe,7.60,0.60
lou-tsioropoulos,5.80,1.10
nikoloz-tskitishvili,2.90,0.70
al-tucker,9.50,0.90
alando-tucker,4.10,0.30
anthony-tucker,3.90,1.10
jim-tucker,4.10,0.50
pj-tucker,3.00,0.00
rayjon-tucker,3.00,0.50
trent-tucker,8.20,2.00
ronny-turiaf,4.70,1.30
mirsad-turkcan,1.90,0.30
hedo-turkoglu,11.10,2.80
andre-turner,4.50,3.10
bill-turner,5.40,0.60
elston-turner,4.70,1.80
evan-turner,9.70,3.50
henry-turner,3.40,0.40
jack-turner,4.30,1.20
jack-turner,4.80,1.00
jeff-turner,6.00,1.00
john-turner,2.80,0.30
myles-turner,15.60,1.50
wayne-turner,1.30,1.70
mel-turpin,8.50,0.50
dave-twardzik,9.50,3.40
