PLAYER_NAME,TEAM_NAME,COUNTRY,POINT_PER_GAME,REBOUND_PER_GAME,ASSIST_PER_GAME
tom-stith,New York Knicks,USA,3.1,1.6,0.7
alex-stivrins,Phoenix Suns,USA,2.0,1.0,0.2
david-stockton,Los Angeles Lakers,USA,3.0,0.3,1.5
john-stockton,Utah Jazz,USA,13.1,2.7,10.5
peja-stojakovic,Sacramento Kings,Serbia,17.0,4.7,1.8
ed-stokes,Toronto Raptors,USA,0.8,1.0,0.3
greg-stokes,Philadelphia 76ers,USA,3.1,1.5,0.4
jarnell-stokes,Memphis Grizzlies,USA,2.4,1.4,0.3
maurice-stokes,Sacramento Kings,USA,16.4,17.3,5.3
art-stolkey,Detroit Falcons,USA,4.4,,1.7
diamond-stone,LA Clippers,USA,1.4,0.9,0.0
julyan-stone,Denver Nuggets,USA,1.1,1.1,1.1
awvee-storey,Milwaukee Bucks,USA,2.4,1.4,0.4
damon-stoudamire,Portland Trail Blazers,USA,13.4,3.5,6.1
salim-stoudamire,Atlanta Hawks,USA,8.0,1.4,1.0
amare-stoudemire,Phoenix Suns,USA,18.9,7.8,1.2
paul-stovall,Phoenix Suns,USA,3.0,2.4,0.5
dj-strawberry,Phoenix Suns,USA,2.2,0.8,0.9
joe-strawder,Detroit Pistons,USA,8.6,9.9,1.1
julian-strawther,Denver Nuggets,USA,9.0,2.2,1.3
bill-stricker,Portland Trail Blazers,USA,4.0,0.0,0.0
erick-strickland,Dallas Mavericks,USA,7.5,2.6,2.4
mark-strickland,Miami Heat,USA,4.6,2.7,0.4
rod-strickland,Portland Trail Blazers,USA,13.2,3.7,7.3
roger-strickland,Washington Wizards,USA,2.0,0.0,0.0
john-stroeder,Milwaukee Bucks,USA,1.8,1.8,0.5
derek-strong,Orlando Magic,USA,6.8,4.9,0.6
lamont-strothers,Dallas Mavericks,USA,4.6,1.2,1.1
john-stroud,Houston Rockets,USA,2.8,1.4,1.0
max-strus,Cleveland Cavaliers,USA,9.4,4.3,3.2
rodney-stuckey,Detroit Pistons,USA,12.6,2.9,3.6
gene-stump,Boston Celtics,USA,5.3,,0.8
stan-stutz,New York Knicks,USA,7.1,,1.1
jalen-suggs,Orlando Magic,USA,16.2,4.0,3.7
gary-suiter,Cleveland Cavaliers,USA,1.4,1.4,0.1
jared-sullinger,Boston Celtics,USA,10.8,7.5,1.8
dajuan-summers,Detroit Pistons,USA,3.3,1.0,0.3
edmond-sumner,Charlotte Hornets,USA,6.2,1.5,1.1
barry-sumpter,LA Clippers,USA,0.0,0.0,0.0
yue-sun,Los Angeles Lakers,China,0.6,0.0,0.2
don-sunderlage,Atlanta Hawks,USA,7.7,2.5,2.0
bruno-sundov,Indiana Pacers,Croatia,1.7,1.0,0.2
jon-sundvold,San Antonio Spurs,USA,7.7,1.1,2.9
bob-sura,Cleveland Cavaliers,USA,8.6,3.4,3.8
dick-surhoff,Atlanta Hawks,USA,3.1,1.6,0.6
dane-suttle,Sacramento Kings,USA,5.9,1.1,1.0
greg-sutton,Charlotte Hornets,USA,4.5,0.9,1.7
bennie-swain,Boston Celtics,USA,4.6,4.5,0.5
caleb-swanigan,Portland Trail Blazers,USA,2.3,2.9,0.7
norm-swanson,Sacramento Kings,USA,1.6,1.7,0.5
dan-swartz,Boston Celtics,USA,4.5,2.3,0.5
michael-sweetney,New York Knicks,USA,6.5,4.5,0.6
cole-swider,Toronto Raptors,USA,5.9,2.7,0.3
robert-swift,Oklahoma City Thunder,USA,4.3,3.9,0.2
stromile-swift,Memphis Grizzlies,USA,8.4,4.6,0.5
aaron-swinson,Phoenix Suns,USA,2.7,0.9,0.3
craig-sword,Washington Wizards,USA,2.0,0.0,0.3
pape-sy,Atlanta Hawks,France,2.3,1.0,0.7
wallace-sydnor,Chicago Stags,USA,1.0,,0.0
keifer-sykes,Indiana Pacers,USA,5.6,1.4,1.9
larry-sykes,Boston Celtics,USA,0.0,2.0,0.0
brett-szabo,Boston Celtics,USA,2.2,2.4,0.2
wally-szczerbiak,Minnesota Timberwolves,USA,14.1,4.0,2.4
zan-tabak,Toronto Raptors,Croatia,5.0,3.6,0.7
yuta-tabuse,Phoenix Suns,USA,1.8,1.0,0.8
chris-taft,Golden State Warriors,USA,2.8,2.1,0.1
sid-tannenbaum,New York Knicks,USA,9.0,,2.3
dragan-tarlac,Chicago Bulls,Serbia,2.4,2.8,0.7
roy-tarpley,Dallas Mavericks,USA,12.6,10.0,1.0
jaesean-tate,Houston Rockets,USA,3.6,2.3,0.9
earl-tatum,Los Angeles Lakers,USA,9.6,2.6,1.9
jayson-tatum,Boston Celtics,USA,26.8,8.7,6.0
edy-tavares,Atlanta Hawks,Cabo Verde,2.5,2.5,0.3
anthony-taylor,Miami Heat,USA,6.9,1.6,2.0
brian-taylor,LA Clippers,USA,12.3,2.4,4.5
donell-taylor,Washington Wizards,USA,2.7,1.1,0.9
fred-taylor,Phoenix Suns,USA,4.4,1.6,0.8
isaiah-taylor,Atlanta Hawks,USA,6.3,1.4,2.9
jay-taylor,Brooklyn Nets,USA,3.0,0.6,0.3
jeff-taylor,Houston Rockets,USA,3.2,1.5,2.0
jeffery-taylor,Charlotte Hornets,Sweden,6.1,2.0,0.8
jermaine-taylor,Houston Rockets,USA,5.4,1.7,0.7
johnny-taylor,Denver Nuggets,USA,4.7,2.2,0.5
leonard-taylor,Golden State Warriors,USA,1.1,1.2,0.1
maurice-taylor,Houston Rockets,USA,11.0,4.6,1.2
mike-taylor,LA Clippers,USA,5.7,1.7,2.1
roland-taylor,Denver Nuggets,USA,3.8,2.7,3.6
terry-taylor,Sacramento Kings,USA,0.0,0.3,0.7
tyshawn-taylor,Brooklyn Nets,USA,2.9,0.5,0.9
vince-taylor,New York Knicks,USA,3.1,1.2,1.3
terry-teagle,Golden State Warriors,USA,11.6,2.6,1.4
jeff-teague,Atlanta Hawks,USA,12.2,2.4,5.6
marquis-teague,Chicago Bulls,USA,2.4,1.0,1.5
mirza-teletovic,Brooklyn Nets,Bosnia and Herzegovina,8.1,3.2,0.8
sebastian-telfair,Minnesota Timberwolves,USA,7.4,1.6,3.5
garrett-temple,Toronto Raptors,USA,1.9,1.0,1.1
milos-teodosic,LA Clippers,Serbia,8.0,2.4,4.0
ira-terrell,Phoenix Suns,USA,7.0,4.2,1.1
jared-terrell,Minnesota Timberwolves,USA,2.2,0.4,0.9
carlos-terry,Washington Wizards,USA,3.0,2.4,1.3
chuck-terry,Milwaukee Bucks,USA,3.3,2.2,0.6
claude-terry,Atlanta Hawks,USA,4.0,0.8,0.9
dalen-terry,Chicago Bulls,USA,4.5,1.7,1.3
emanuel-terry,Phoenix Suns,USA,1.7,3.7,0.7
jason-terry,Dallas Mavericks,USA,13.4,2.3,3.8
tyrell-terry,Memphis Grizzlies,USA,1.0,0.5,0.5
jon-teske,Memphis Grizzlies,USA,0.0,0.7,0.3
hasheem-thabeet,Memphis Grizzlies,Tanzania,2.2,2.7,0.1
tom-thacker,Sacramento Kings,USA,3.3,2.4,1.0
daniel-theis,New Orleans Pelicans,Germany,4.3,4.3,1.6
reggie-theus,Chicago Bulls,USA,18.5,3.3,6.3
peter-thibeaux,Golden State Warriors,USA,5.0,1.5,0.5
bill-thieben,Detroit Pistons,USA,4.0,3.2,0.3
justus-thigpen,Detroit Pistons,USA,2.5,0.5,0.4
david-thirdkill,Boston Celtics,USA,2.8,1.2,0.5
adonis-thomas,Orlando Magic,USA,2.3,0.5,0.5
billy-thomas,Brooklyn Nets,USA,2.7,1.0,0.5
brodric-thomas,Sacramento Kings,USA,3.3,1.4,0.9
cam-thomas,Brooklyn Nets,Japan,24.0,3.3,3.8
carl-thomas,Cleveland Cavaliers,USA,2.9,1.0,0.4
charles-thomas,Detroit Pistons,USA,1.3,0.6,0.6
etan-thomas,Washington Wizards,USA,5.7,4.7,0.4
irving-thomas,Los Angeles Lakers,USA,1.8,1.2,0.4
isaiah-thomas,Phoenix Suns,USA,17.5,2.4,4.8
isiah-thomas,Detroit Pistons,USA,19.2,3.6,9.3
jamel-thomas,Brooklyn Nets,USA,2.5,1.2,0.5
james-thomas,Philadelphia 76ers,USA,1.6,2.3,0.2
jim-thomas,Indiana Pacers,USA,8.4,2.6,2.3
joe-thomas,Phoenix Suns,USA,1.4,1.1,0.4
john-thomas,Toronto Raptors,USA,2.7,2.1,0.3
kenny-thomas,Houston Rockets,USA,9.3,6.9,1.5
khyri-thomas,Detroit Pistons,USA,4.1,1.0,0.9
kurt-thomas,New York Knicks,USA,8.1,6.6,1.1
lance-thomas,New York Knicks,USA,5.1,2.6,0.7
malcolm-thomas,Philadelphia 76ers,USA,1.9,2.4,0.4
matt-thomas,Chicago Bulls,USA,4.0,1.2,0.5
terry-thomas,Detroit Pistons,USA,2.8,1.3,0.1
tim-thomas,Milwaukee Bucks,USA,11.5,4.1,1.5
tyrus-thomas,Chicago Bulls,USA,7.7,4.8,0.9
trey-thompkins,LA Clippers,USA,2.4,1.0,0.1
amen-thompson,Houston Rockets,USA,14.1,8.2,3.8
ausar-thompson,Detroit Pistons,USA,10.1,5.1,2.3
bernard-thompson,Phoenix Suns,USA,5.3,1.7,1.3
billy-thompson,Miami Heat,USA,8.6,5.4,1.7
brooks-thompson,Orlando Magic,USA,4.5,0.9,1.7
corny-thompson,Dallas Mavericks,USA,2.8,2.7,0.8
david-thompson,Denver Nuggets,USA,22.1,3.8,3.2
dijon-thompson,Phoenix Suns,USA,2.8,1.2,0.2
ethan-thompson,Orlando Magic,Puerto Rico,,,
george-thompson,Milwaukee Bucks,USA,10.7,2.5,3.1
hollis-thompson,Philadelphia 76ers,USA,7.7,3.1,1.1
jason-thompson,Sacramento Kings,USA,8.9,6.6,1.1
john-thompson,Boston Celtics,USA,3.5,3.5,0.3
kevin-thompson,Portland Trail Blazers,USA,0.9,0.9,0.2
klay-thompson,Dallas Mavericks,USA,14.0,3.4,2.0
lasalle-thompson,Sacramento Kings,USA,7.9,6.8,1.2
mychal-thompson,Portland Trail Blazers,USA,13.7,7.4,2.3
mychel-thompson,Cleveland Cavaliers,USA,3.6,1.0,1.4
paul-thompson,Cleveland Cavaliers,USA,8.9,3.5,1.5
stephen-thompson,Sacramento Kings,USA,1.6,1.0,0.4
tristan-thompson,Cleveland Cavaliers,Canada,1.7,3.4,0.6
jt-thor,Washington Wizards,USA,3.6,2.4,0.3
rod-thorn,Oklahoma City Thunder,USA,10.8,3.1,2.6
al-thornton,LA Clippers,USA,11.9,4.2,1.2
bob-thornton,Philadelphia 76ers,USA,3.0,2.5,0.3
marcus-thornton,Sacramento Kings,USA,11.9,2.8,1.4
sindarius-thornwell,LA Clippers,USA,2.5,1.3,0.7
otis-thorpe,Houston Rockets,USA,14.0,8.2,2.2
sedale-threatt,Los Angeles Lakers,USA,9.8,1.8,3.8
nate-thurmond,Golden State Warriors,USA,15.0,15.0,2.7
mel-thurston,Providence Steamrollers,USA,5.6,,0.3
matisse-thybulle,Portland Trail Blazers,USA,7.5,3.5,1.9
howard-tidrick,Baltimore Bullets,USA,9.0,,1.7
dan-tieman,Sacramento Kings,USA,1.2,0.8,0.9
killian-tillie,Memphis Grizzlies,France,3.2,1.6,0.6
darren-tillis,Golden State Warriors,USA,3.4,2.5,0.3
xavier-tillman,Boston Celtics,USA,1.0,1.3,0.2
drew-timme,Brooklyn Nets,USA,12.1,7.2,2.2
jack-tingle,Washington Capitols,USA,2.3,,0.2
jamaal-tinsley,Indiana Pacers,USA,8.5,2.9,6.1
wayman-tisdale,Sacramento Kings,USA,15.3,6.1,1.3
mike-tobey,Charlotte Hornets,USA,1.0,1.5,0.5
isaiah-todd,Washington Wizards,USA,1.6,1.3,0.4
marko-todorovich,Atlanta Hawks,USA,11.0,6.9,2.9
ray-tolbert,Oklahoma City Thunder,USA,3.6,2.3,0.5
tom-tolbert,Golden State Warriors,USA,6.5,4.0,0.9
anthony-tolliver,Detroit Pistons,USA,6.1,3.3,0.9
dean-tolson,Oklahoma City Thunder,USA,5.0,2.2,0.4
rudy-tomjanovich,Houston Rockets,USA,17.4,8.1,2.0
naeqwan-tomlin,Cleveland Cavaliers,USA,7.2,4.2,0.4
andrew-toney,Philadelphia 76ers,USA,15.9,2.2,4.2
sedric-toney,Atlanta Hawks,USA,3.7,0.9,2.1
andy-tonkovich,Providence Steamrollers,USA,2.6,,0.6
andy-toolson,Utah Jazz,USA,2.7,1.2,0.5
jack-toomay,Denver Nuggets,USA,6.7,,0.9
bernard-toone,Philadelphia 76ers,USA,2.4,1.5,0.5
nikola-topić,Oklahoma City Thunder,Serbia,,,
jacob-toppin,Atlanta Hawks,USA,1.4,0.9,0.4
obi-toppin,Indiana Pacers,USA,10.5,4.0,1.6
irv-torgoff,Washington Capitols,USA,6.8,,0.7
gene-tormohlen,Atlanta Hawks,USA,4.4,4.1,0.9
oscar-torres,Houston Rockets,Venezuela,5.4,1.6,0.5
juan-toscano-anderson,Sacramento Kings,USA,4.1,3.0,1.8
bill-tosheff,Indianapolis Olympians,USA,9.2,3.0,3.3
bob-tough,Detroit Pistons,USA,7.2,,1.7
axel-toupane,Denver Nuggets,France,3.1,1.2,0.6
monte-towe,Denver Nuggets,USA,2.5,0.7,1.7
keith-tower,LA Clippers,USA,1.8,1.3,0.1
william-towery,Baltimore Bullets,USA,9.4,,2.4
linton-townes,Portland Trail Blazers,USA,4.3,1.1,0.5
karl-anthony-towns,New York Knicks,USA,24.4,12.8,3.1
raymond-townsend,Golden State Warriors,USA,4.8,1.0,1.4
armel-traoré,Los Angeles Lakers,France,1.6,1.7,0.1
george-trapp,Detroit Pistons,USA,8.8,3.9,1.0
john-trapp,Houston Rockets,USA,7.4,4.5,1.0
luke-travers,Cleveland Cavaliers,Australia,1.0,1.7,0.7
robert-traylor,Cleveland Cavaliers,USA,4.8,3.7,0.7
gary-trent,Minnesota Timberwolves,USA,8.6,4.5,1.0
gary-trent-jr,Milwaukee Bucks,USA,11.1,2.3,1.2
jeff-trepagnier,Denver Nuggets,USA,2.8,1.4,0.7
john-tresvant,Washington Wizards,USA,9.2,6.3,1.4
allonzo-trier,New York Knicks,USA,9.7,2.6,1.7
dick-triptow,Detroit Pistons,USA,5.7,,1.6
kelly-tripucka,Detroit Pistons,USA,17.2,3.8,3.0
cezary-trybanski,Memphis Grizzlies,Poland,0.7,0.7,0.0
jake-tsakalidis,Phoenix Suns,Greece,4.8,3.9,0.3
john-tschogl,Atlanta Hawks,USA,2.5,1.8,0.6
oscar-tshiebwe,Utah Jazz,DRC,7.6,8.7,0.6
lou-tsioropoulos,Boston Celtics,USA,5.8,4.8,1.1
nikoloz-tskitishvili,Denver Nuggets,Georgia,2.9,1.8,0.7
al-tucker,Oklahoma City Thunder,USA,9.5,5.0,0.9
alando-tucker,Phoenix Suns,USA,4.1,1.0,0.3
anthony-tucker,Washington Wizards,USA,3.9,2.7,1.1
jim-tucker,Philadelphia 76ers,USA,4.1,3.5,0.5
pj-tucker,New York Knicks,USA,3.0,2.7,0.0
rayjon-tucker,Milwaukee Bucks,USA,3.0,1.0,0.5
trent-tucker,New York Knicks,USA,8.2,2.0,2.0
ronny-turiaf,Los Angeles Lakers,France,4.7,3.7,1.3
mirsad-turkcan,Milwaukee Bucks,Turkey,1.9,1.9,0.3
hedo-turkoglu,Orlando Magic,Turkey,11.1,4.0,2.8
andre-turner,Washington Wizards,USA,4.5,1.5,3.1
bill-turner,Golden State Warriors,USA,5.4,3.5,0.6
elston-turner,Denver Nuggets,USA,4.7,2.7,1.8
evan-turner,Philadelphia 76ers,USA,9.7,4.6,3.5
henry-turner,Sacramento Kings,USA,3.4,1.2,0.4
jack-turner,New York Knicks,USA,4.3,2.4,1.2
jack-turner,Washington Wizards,USA,4.8,2.0,1.0
jeff-turner,Orlando Magic,USA,6.0,3.3,1.0
john-turner,Houston Rockets,USA,2.8,1.9,0.3
myles-turner,Indiana Pacers,USA,15.6,6.5,1.5
wayne-turner,Boston Celtics,USA,1.3,1.0,1.7
mel-turpin,Cleveland Cavaliers,USA,8.5,4.6,0.5
dave-twardzik,Portland Trail Blazers,USA,9.5,2.2,3.4
jack-twyman,Sacramento Kings,USA,19.2,6.6,2.3
bj-tyler,Philadelphia 76ers,USA,3.5,1.1,3.2
jeremy-tyler,Golden State Warriors,USA,3.6,2.6,0.2
terry-tyler,Detroit Pistons,USA,10.2,5.4,1.2
charlie-tyra,New York Knicks,USA,8.9,7.4,0.9
hunter-tyson,Denver Nuggets,USA,2.6,1.5,0.4
jaylon-tyson,Cleveland Cavaliers,USA,3.6,2.0,0.9
edwin-ubiles,Washington Wizards,Puerto Rico,3.5,2.5,0.3
ekpe-udoh,Milwaukee Bucks,USA,3.5,2.9,0.7
ime-udoka,San Antonio Spurs,USA,5.2,2.9,1.0
beno-udrih,Sacramento Kings,Slovenia,8.4,2.1,3.4
roko-ukic,Toronto Raptors,Croatia,4.0,0.9,1.9
tyler-ulis,Phoenix Suns,USA,7.5,1.7,4.0
stanley-umude,Milwaukee Bucks,USA,0.7,0.8,0.2
wes-unseld,Washington Wizards,USA,10.8,14.0,3.9
hal-uplinger,Baltimore Bullets,USA,3.7,1.3,1.1
kelvin-upshaw,Dallas Mavericks,USA,5.4,1.2,2.1
jarrod-uthoff,Dallas Mavericks,USA,3.7,1.8,0.6
ben-uzoh,Brooklyn Nets,USA,4.0,2.1,2.2
robert-vaden,Oklahoma City Thunder,USA,,,
jonas-valančiūnas,Sacramento Kings,Lithuania,10.4,7.7,2.0
darnell-valentine,Portland Trail Blazers,USA,8.7,2.1,5.0
denzel-valentine,Utah Jazz,USA,7.0,3.3,1.8
ron-valentine,Denver Nuggets,USA,3.5,1.3,0.3
john-vallely,Atlanta Hawks,USA,3.6,0.7,0.8
dick-van-arsdale,Phoenix Suns,USA,16.4,4.1,3.3
tom-van-arsdale,Sacramento Kings,USA,15.3,4.2,2.2
butch-van-breda-kolff,New York Knicks,USA,4.7,,1.5
jan-van-breda-kolff,Brooklyn Nets,USA,6.0,4.1,1.9
nick-van-exel,Los Angeles Lakers,USA,14.4,2.9,6.6
keith-van-horn,Brooklyn Nets,USA,16.0,6.8,1.6
norm-van-lier,Chicago Bulls,USA,11.8,4.8,7.0
fred-vanvleet,Houston Rockets,USA,14.1,3.7,5.6
gene-vance,Chicago Stags,USA,8.3,2.9,2.3
log-vander-velden,LA Clippers,USA,0.6,0.4,0.1
jarred-vanderbilt,Los Angeles Lakers,USA,4.1,5.1,1.1
ernie-vandeweghe,New York Knicks,USA,9.5,4.7,2.4
kiki-vandeweghe,Denver Nuggets,USA,19.7,3.4,2.1
nick-vanos,Phoenix Suns,USA,3.3,3.5,0.9
david-vanterpool,Washington Wizards,USA,5.5,1.7,3.0
ratko-varda,Detroit Pistons,Bosnia and Herzegovina,5.0,1.0,0.0
anderson-varejao,Cleveland Cavaliers,Brazil,7.2,7.2,1.2
jarvis-varnado,Philadelphia 76ers,USA,2.9,1.9,0.4
greivis-vasquez,New Orleans Pelicans,Venezuela,9.0,2.5,4.8
devin-vassell,San Antonio Spurs,USA,16.3,4.0,2.9
charles-vaughn,Atlanta Hawks,USA,9.0,2.2,2.3
david-vaughn,Orlando Magic,USA,2.9,3.1,0.3
jacque-vaughn,Utah Jazz,USA,4.5,1.3,2.5
rashad-vaughn,Milwaukee Bucks,USA,3.0,1.1,0.5
virgil-vaughn,Boston Celtics,USA,2.6,,0.6
loy-vaught,LA Clippers,USA,10.1,7.1,0.9
bob-verga,Portland Trail Blazers,USA,5.0,0.9,0.8
peter-verhoeven,Portland Trail Blazers,USA,3.5,2.3,0.5
jan-vesely,Washington Wizards,Czech Republic,3.6,3.5,0.6
gundars-vetra,Minnesota Timberwolves,Latvia,3.5,0.6,0.5
sasha-vezenkov,Sacramento Kings,Bulgaria,5.4,2.3,0.5
joao-vianna,Dallas Mavericks,Brazil,2.0,0.0,2.0
luca-vildoza,Milwaukee Bucks,Argentina,,,
charlie-villanueva,Detroit Pistons,USA,10.4,4.6,0.8
gabe-vincent,Los Angeles Lakers,USA,6.4,1.3,1.4
jay-vincent,Dallas Mavericks,USA,15.2,5.5,2.0
sam-vincent,Orlando Magic,USA,7.8,2.1,3.9
marcus-vinicius,New Orleans Pelicans,Brazil,1.9,0.7,0.3
fred-vinson,Oklahoma City Thunder,USA,1.3,0.1,0.1
gary-voce,Cleveland Cavaliers,USA,2.0,2.0,0.0
floyd-volker,Denver Nuggets,USA,7.4,,2.1
alexander-volkov,Atlanta Hawks,Ukraine,6.8,2.6,2.2
whitey-von-nieda,Baltimore Bullets,USA,5.3,,2.4
noah-vonleh,Boston Celtics,USA,4.7,4.9,0.7
jake-voskuhl,Phoenix Suns,USA,4.0,3.4,0.5
danny-vranes,Oklahoma City Thunder,USA,5.1,3.9,1.2
slavko-vranes,Portland Trail Blazers,Montenegro,0.0,0.0,0.0
stojko-vrankovic,LA Clippers,Croatia,2.8,3.0,0.3
brett-vroman,Utah Jazz,USA,3.1,2.3,0.8
jackson-vroman,New Orleans Pelicans,USA,3.3,3.0,0.6
sasha-vujacic,Los Angeles Lakers,Slovenia,5.3,1.9,1.3
tristan-vukcevic,Washington Wizards,Italy,9.4,3.7,1.1
nikola-vučević,Chicago Bulls,Montenegro,18.5,10.1,3.5
dean-wade,Cleveland Cavaliers,USA,5.4,4.2,1.3
dwyane-wade,Miami Heat,USA,22.0,4.7,5.4
mark-wade,Golden State Warriors,USA,0.7,1.3,3.0
von-wafer,Houston Rockets,USA,5.3,1.2,0.7
clint-wager,Detroit Pistons,USA,2.3,,1.4
dajuan-wagner,Cleveland Cavaliers,USA,9.4,1.4,1.9
danny-wagner,Sheboygan Redskins,USA,6.3,,1.6
franz-wagner,Orlando Magic,Germany,24.2,5.7,4.7
milt-wagner,Los Angeles Lakers,USA,4.1,0.7,1.4
moritz-wagner,Orlando Magic,Germany,12.9,4.9,1.4
ish-wainright,Phoenix Suns,USA,3.3,1.8,0.6
dion-waiters,Cleveland Cavaliers,USA,13.1,2.6,2.8
granville-waiters,Indiana Pacers,USA,2.4,2.2,0.5
andre-wakefield,Detroit Pistons,USA,2.3,1.0,0.9
neal-walk,Phoenix Suns,USA,12.6,7.7,2.1
andy-walker,Utah Jazz,USA,4.5,1.9,0.8
antoine-walker,Boston Celtics,USA,17.5,7.7,3.5
brady-walker,Baltimore Bullets,USA,7.0,5.4,1.4
chet-walker,Philadelphia 76ers,USA,18.2,7.1,2.1
darrell-walker,Washington Wizards,USA,8.9,4.4,4.6
foots-walker,Cleveland Cavaliers,USA,6.4,2.6,4.7
henry-walker,New York Knicks,USA,6.0,2.2,0.8
horace-walker,Washington Wizards,USA,6.7,7.2,1.1
jabari-walker,Portland Trail Blazers,USA,5.2,3.5,0.6
jarace-walker,Indiana Pacers,USA,6.1,3.1,1.5
jimmy-walker,Detroit Pistons,USA,16.7,2.7,3.5
kemba-walker,Dallas Mavericks,USA,19.3,3.8,5.3
kenny-walker,New York Knicks,USA,7.0,4.0,0.7
mj-walker,Phoenix Suns,USA,0.0,0.5,0.5
phil-walker,Washington Wizards,USA,4.5,1.3,1.4
samaki-walker,Los Angeles Lakers,USA,5.3,4.7,0.6
wally-walker,Oklahoma City Thunder,USA,7.0,3.1,1.5
lonnie-walker-iv,Philadelphia 76ers,USA,12.4,3.2,2.5
john-wall,LA Clippers,USA,18.7,4.2,8.9
ben-wallace,Detroit Pistons,USA,5.7,9.6,1.3
cason-wallace,Oklahoma City Thunder,USA,8.4,3.4,2.5
gerald-wallace,Charlotte Hornets,USA,11.9,5.8,2.1
john-wallace,Toronto Raptors,USA,7.6,2.8,0.7
keaton-wallace,Atlanta Hawks,USA,5.4,1.6,2.6
michael-wallace,Toronto Huskies,USA,9.1,,1.0
rasheed-wallace,Portland Trail Blazers,USA,14.4,6.7,1.8
tyrone-wallace,LA Clippers,USA,5.1,2.1,1.1
dwight-waller,Atlanta Hawks,USA,0.6,0.9,0.1
jamie-waller,Brooklyn Nets,USA,4.7,1.4,0.3
jim-walsh,Golden State Warriors,USA,2.0,1.5,0.8
jordan-walsh,Boston Celtics,USA,1.6,1.3,0.4
matt-walsh,Miami Heat,USA,1.0,0.0,0.0
jakobe-walter,Toronto Raptors,USA,8.6,3.1,1.6
rex-walters,Brooklyn Nets,USA,4.6,1.2,1.7
paul-walther,Indianapolis Olympians,USA,7.7,3.7,2.6
rabbit-walthour,Atlanta Hawks,USA,0.5,0.3,0.5
bill-walton,Portland Trail Blazers,USA,13.3,10.5,3.4
lloyd-walton,Milwaukee Bucks,USA,4.2,1.1,3.6
luke-walton,Los Angeles Lakers,USA,4.7,2.8,2.3
derrick-walton-jr,Detroit Pistons,USA,2.2,0.9,1.4
brad-wanamaker,Washington Wizards,USA,5.5,1.7,2.4
bobby-wanzer,Sacramento Kings,USA,12.2,4.5,3.2
perry-warbington,Philadelphia 76ers,USA,2.0,1.6,3.2
charlie-ward,New York Knicks,USA,6.3,2.6,4.0
gerry-ward,Chicago Bulls,USA,3.2,1.7,1.4
henry-ward,San Antonio Spurs,USA,3.1,1.2,0.2
casper-ware,Philadelphia 76ers,USA,5.3,1.0,1.1
jim-ware,Sacramento Kings,USA,2.3,2.3,0.2
kelel-ware,Miami Heat,USA,9.3,7.4,0.9
ben-warley,Philadelphia 76ers,USA,6.1,5.3,0.7
bob-warlick,Golden State Warriors,USA,7.5,2.9,2.0
cornell-warner,Milwaukee Bucks,USA,6.4,7.5,1.1
jameel-warney,Dallas Mavericks,USA,5.7,3.0,0.0
johnny-warren,Cleveland Cavaliers,USA,6.0,2.3,1.9
tj-warren,New York Knicks,USA,14.3,3.9,1.2
willie-warren,LA Clippers,USA,1.9,0.6,1.4
bryan-warrick,Washington Wizards,USA,4.0,1.3,2.6
hakim-warrick,Memphis Grizzlies,USA,9.4,4.0,0.8
chris-washburn,Golden State Warriors,USA,3.1,2.4,0.3
julian-washburn,Memphis Grizzlies,USA,2.2,2.3,0.8
bobby-washington,Cleveland Cavaliers,USA,6.0,2.0,3.6
darius-washington,San Antonio Spurs,USA,2.9,1.1,0.8
duane-washington,Brooklyn Nets,USA,2.8,1.3,2.1
dwayne-washington,Brooklyn Nets,USA,8.6,1.9,3.8
eric-washington,Denver Nuggets,USA,6.9,2.1,1.0
jim-washington,Atlanta Hawks,USA,10.6,8.6,1.4
kermit-washington,Los Angeles Lakers,USA,9.2,8.3,1.4
pj-washington,Dallas Mavericks,USA,14.7,7.8,2.3
richard-washington,Sacramento Kings,USA,9.8,6.3,1.2
stan-washington,Washington Wizards,USA,0.0,0.0,0.0
wilson-washington,Brooklyn Nets,USA,7.3,4.5,0.6
duane-washington-jr,Charlotte Hornets,Germany,9.1,1.5,1.9
tyty-washington-jr,Phoenix Suns,USA,2.2,0.8,1.0
yuta-watanabe,Memphis Grizzlies,Japan,4.2,2.3,0.6
tremont-waters,Washington Wizards,USA,3.7,0.9,2.1
lindy-waters-iii,Detroit Pistons,USA,4.9,2.1,1.0
trendon-watford,Brooklyn Nets,USA,10.2,3.6,2.6
darryl-watkins,Sacramento Kings,USA,2.5,2.8,0.2
anton-watson,New York Knicks,USA,0.9,0.3,0.2
cj-watson,Golden State Warriors,USA,7.2,1.9,2.5
earl-watson,Oklahoma City Thunder,USA,6.4,2.3,4.4
jamie-watson,Utah Jazz,USA,3.2,1.5,1.1
paul-watson,Oklahoma City Thunder,USA,3.8,1.9,0.7
peyton-watson,Denver Nuggets,USA,8.1,3.4,1.4
ron-watts,Boston Celtics,USA,1.4,1.4,0.1
slick-watts,Oklahoma City Thunder,USA,8.9,3.2,6.1
maalik-wayns,Philadelphia 76ers,USA,2.7,0.3,1.0
david-wear,Sacramento Kings,USA,0.0,1.0,0.5
travis-wear,New York Knicks,USA,4.0,2.1,0.7
